x1,x2,y1,y2,mask
207,50,310,178,TRUE
240,29,330,157,TRUE
147,142,248,253,TRUE
13,8,520,617,TRUE
274,80,373,217,TRUE
105,58,498,511,TRUE
250,113,337,229,FALSE
140,179,264,326,TRUE
443,138,540,251,TRUE
720,171,804,280,TRUE
3,7,356,377,TRUE
287,56,534,410,TRUE
220,135,276,205,FALSE
172,120,219,184,FALSE
81,125,141,195,FALSE
0,150,45,206,FALSE
1,110,29,159,FALSE
303,127,341,178,FALSE
533,88,586,156,FALSE
689,128,722,167,FALSE
746,45,810,119,FALSE
874,139,942,216,FALSE
192,42,340,229,TRUE
86,3,585,562,TRUE
242,44,402,268,TRUE
969,403,1450,1081,TRUE
264,241,887,1186,TRUE
66,100,124,172,TRUE
318,49,598,441,TRUE
305,92,483,338,FALSE
358,0,598,234,TRUE
28,0,219,144,TRUE
151,158,292,361,TRUE
3,98,78,225,TRUE
150,135,183,179,TRUE
292,255,476,505,FALSE
435,183,470,223,FALSE
263,246,491,604,TRUE
43,347,281,717,TRUE
64,75,177,210,TRUE
336,267,406,342,TRUE
11,237,128,391,TRUE
121,240,280,482,TRUE
335,312,488,499,TRUE
398,213,456,275,TRUE
57,58,181,182,TRUE
220,0,676,611,TRUE
320,27,479,184,FALSE
887,153,956,285,FALSE
62,42,374,467,TRUE
377,12,556,249,TRUE
119,6,430,411,TRUE
126,170,203,265,TRUE
421,105,442,137,TRUE
311,110,333,138,TRUE
162,32,400,330,TRUE
95,3,201,130,FALSE
338,114,448,241,FALSE
449,133,578,257,FALSE
617,266,744,373,FALSE
247,0,670,395,TRUE
115,4,595,596,TRUE
205,36,488,465,TRUE
1,59,44,128,FALSE
183,104,229,165,FALSE
580,59,636,144,FALSE
530,149,603,224,FALSE
182,124,525,521,TRUE
616,98,910,395,FALSE
254,46,410,259,TRUE
178,56,379,320,TRUE
57,2,549,403,FALSE
349,5,487,142,TRUE
539,5,1062,553,TRUE
208,3,568,405,TRUE
263,63,518,413,TRUE
70,20,406,453,TRUE
100,64,404,490,TRUE
143,36,426,480,TRUE
396,18,638,280,FALSE
151,82,351,295,FALSE
375,113,677,513,TRUE
128,124,333,398,TRUE
137,57,193,137,TRUE
219,2,670,492,TRUE
242,41,422,247,TRUE
92,1,503,657,TRUE
88,45,458,448,TRUE
233,60,301,155,TRUE
424,106,459,141,TRUE
201,112,225,147,TRUE
80,36,178,149,TRUE
457,112,512,177,TRUE
220,60,416,333,TRUE
388,63,604,380,FALSE
167,8,413,328,FALSE
112,10,186,93,TRUE
91,98,133,150,FALSE
192,256,237,314,FALSE
368,99,429,166,FALSE
541,144,589,211,FALSE
637,326,716,409,FALSE
869,128,924,188,FALSE
838,315,914,395,FALSE
477,183,557,284,TRUE
200,32,272,112,TRUE
78,49,131,113,FALSE
106,180,198,274,FALSE
231,16,323,129,TRUE
271,8,590,386,TRUE
442,7,602,228,TRUE
249,172,550,537,TRUE
341,9,434,139,TRUE
124,39,210,149,FALSE
84,147,401,589,TRUE
749,74,879,219,TRUE
1141,131,1276,265,TRUE
1021,404,1074,473,TRUE
900,436,932,498,TRUE
1516,425,1574,494,TRUE
1086,402,1136,465,FALSE
144,69,326,293,FALSE
310,32,505,319,FALSE
187,53,535,574,TRUE
148,32,208,106,TRUE
153,12,515,462,TRUE
385,8,600,315,FALSE
115,12,487,442,TRUE
402,40,708,449,TRUE
334,35,527,325,FALSE
235,38,419,359,TRUE
591,39,956,573,TRUE
30,156,243,403,FALSE
190,70,561,462,TRUE
230,103,375,299,FALSE
267,109,365,257,TRUE
246,106,367,255,TRUE
3,6,327,459,TRUE
323,94,475,330,TRUE
473,391,517,440,TRUE
597,6,4764,3987,TRUE
110,2,628,615,TRUE
284,9,867,557,TRUE
52,5,527,500,TRUE
100,9,446,472,TRUE
356,72,485,233,TRUE
244,108,358,243,TRUE
266,44,422,234,TRUE
121,30,399,371,FALSE
701,291,958,609,FALSE
620,147,851,446,FALSE
178,70,324,265,FALSE
393,383,500,518,FALSE
253,365,459,648,TRUE
308,35,395,163,TRUE
505,203,602,328,TRUE
267,30,521,408,TRUE
150,138,284,302,TRUE
433,82,593,275,TRUE
662,0,855,168,TRUE
281,188,362,307,TRUE
489,215,578,331,TRUE
46,147,114,232,TRUE
315,133,377,199,TRUE
444,38,567,222,TRUE
365,112,600,484,TRUE
95,106,423,528,TRUE
410,219,446,269,TRUE
280,314,493,588,FALSE
126,295,296,552,FALSE
985,396,1075,514,TRUE
837,441,931,548,TRUE
672,378,784,503,TRUE
624,431,696,529,TRUE
446,368,542,471,TRUE
238,7,497,373,FALSE
244,80,572,511,FALSE
412,69,557,254,TRUE
572,118,680,258,TRUE
70,423,162,524,TRUE
244,146,403,366,TRUE
319,56,648,428,TRUE
110,400,298,583,FALSE
3466,674,4738,1946,TRUE
59,161,218,349,FALSE
420,69,664,376,TRUE
172,3,352,221,TRUE
254,97,520,503,TRUE
3,4,244,379,TRUE
136,84,281,241,TRUE
636,47,711,133,TRUE
465,52,581,189,TRUE
241,102,292,169,TRUE
91,125,148,183,FALSE
157,124,190,173,FALSE
910,143,936,178,FALSE
358,57,591,361,FALSE
153,121,314,332,TRUE
182,55,429,379,TRUE
126,75,303,333,TRUE
415,91,474,166,TRUE
154,154,275,254,TRUE
73,4,168,124,TRUE
386,67,451,132,TRUE
277,58,330,127,TRUE
171,50,228,118,TRUE
1,76,42,145,TRUE
245,7,458,226,TRUE
351,257,435,337,TRUE
13,394,190,606,TRUE
316,268,475,518,TRUE
445,68,706,391,TRUE
229,5,321,140,TRUE
166,47,255,150,TRUE
289,52,373,124,TRUE
575,59,1467,1314,TRUE
144,9,512,510,TRUE
261,22,356,158,TRUE
134,54,251,180,TRUE
365,3,445,98,TRUE
362,107,434,212,TRUE
24,0,462,551,TRUE
326,111,501,353,FALSE
160,85,356,295,TRUE
353,147,411,212,TRUE
220,132,477,474,TRUE
246,49,433,308,TRUE
285,83,344,156,TRUE
241,117,294,186,TRUE
192,10,476,424,TRUE
403,219,541,361,TRUE
409,211,570,342,TRUE
90,69,489,595,TRUE
199,5,692,475,TRUE
385,12,680,411,TRUE
0,6,171,372,TRUE
515,40,715,297,TRUE
219,258,276,336,TRUE
265,302,292,355,TRUE
463,184,505,231,TRUE
372,30,535,276,TRUE
458,139,661,316,TRUE
164,1,341,228,FALSE
672,9,900,199,TRUE
0,436,94,525,FALSE
185,428,251,522,FALSE
121,526,205,641,TRUE
41,32,445,648,TRUE
393,162,741,552,TRUE
107,183,348,562,FALSE
666,6,943,398,FALSE
152,46,282,183,TRUE
324,7,462,155,TRUE
685,2,2030,1481,FALSE
385,27,703,512,TRUE
29,11,283,382,TRUE
156,34,229,120,TRUE
341,25,393,83,TRUE
105,74,367,446,TRUE
68,5,673,702,FALSE
259,15,452,267,FALSE
87,14,367,460,TRUE
374,68,422,128,TRUE
243,73,287,127,TRUE
648,115,674,149,TRUE
680,92,706,128,TRUE
139,80,164,108,FALSE
300,86,319,106,FALSE
102,4,476,376,TRUE
135,23,351,277,TRUE
358,41,554,279,TRUE
318,190,393,280,TRUE
832,77,885,146,TRUE
292,112,376,228,TRUE
159,95,231,182,TRUE
480,41,557,136,TRUE
392,105,453,186,TRUE
978,115,1010,168,FALSE
2,64,117,211,TRUE
644,89,701,183,TRUE
790,136,824,180,TRUE
937,121,975,173,TRUE
1012,102,1040,141,TRUE
111,281,586,966,TRUE
301,1,607,310,TRUE
169,317,436,610,TRUE
540,66,724,274,FALSE
317,109,408,208,FALSE
5,1,118,96,FALSE
354,28,600,365,TRUE
132,27,353,373,TRUE
373,126,540,358,TRUE
518,132,621,319,TRUE
547,180,613,263,FALSE
6,1,745,709,TRUE
1278,103,2004,839,FALSE
612,75,912,470,TRUE
630,12,1002,445,TRUE
249,6,501,300,TRUE
421,39,485,127,TRUE
273,78,349,163,TRUE
459,26,831,353,TRUE
88,4,433,411,TRUE
413,25,526,172,TRUE
180,7,378,156,TRUE
415,28,535,198,TRUE
733,24,811,147,TRUE
237,99,302,184,TRUE
335,73,394,149,TRUE
225,52,269,102,FALSE
386,138,553,344,TRUE
33,104,221,336,TRUE
796,0,1000,122,TRUE
580,7,771,250,TRUE
232,5,901,904,FALSE
269,67,383,233,TRUE
631,51,703,152,TRUE
408,3,461,74,TRUE
122,157,177,237,TRUE
349,154,411,229,TRUE
452,139,499,206,TRUE
772,74,812,124,TRUE
817,46,846,93,TRUE
29,130,178,340,TRUE
66,0,157,107,TRUE
239,66,314,159,TRUE
343,139,419,239,TRUE
430,175,525,291,TRUE
155,3,496,387,TRUE
155,5,506,381,TRUE
390,26,528,227,FALSE
206,11,338,203,FALSE
93,3,390,379,TRUE
450,118,623,345,FALSE
231,60,392,263,FALSE
316,50,430,201,TRUE
454,64,581,230,TRUE
740,103,844,247,TRUE
293,56,919,897,FALSE
519,112,596,211,TRUE
345,133,428,234,TRUE
714,103,875,323,TRUE
54,40,198,245,TRUE
575,172,640,264,TRUE
160,162,225,252,TRUE
2,237,42,296,TRUE
431,234,470,284,TRUE
490,238,521,280,TRUE
280,251,315,298,TRUE
375,241,397,280,TRUE
527,58,594,141,TRUE
432,92,506,183,TRUE
166,63,245,151,TRUE
16,62,83,155,TRUE
512,63,697,303,FALSE
254,3,430,220,TRUE
323,257,407,359,TRUE
438,217,520,345,TRUE
598,305,670,395,TRUE
180,118,237,194,TRUE
77,93,166,195,TRUE
627,187,680,244,TRUE
706,192,755,296,TRUE
304,7,541,338,TRUE
1,343,418,952,FALSE
382,231,620,566,FALSE
142,155,337,400,FALSE
412,167,624,389,FALSE
691,40,888,301,FALSE
208,58,280,147,TRUE
76,114,138,180,TRUE
377,76,449,162,TRUE
310,22,382,116,TRUE
4,73,52,157,TRUE
104,39,170,131,TRUE
156,114,217,186,TRUE
458,87,479,176,TRUE
316,238,373,311,TRUE
129,0,345,243,TRUE
242,13,443,279,TRUE
237,10,443,275,TRUE
391,270,467,333,TRUE
84,156,254,390,TRUE
249,95,447,354,TRUE
298,22,455,238,TRUE
187,157,320,305,TRUE
254,142,306,210,FALSE
156,273,203,331,FALSE
229,277,272,336,FALSE
321,315,363,373,FALSE
543,45,623,137,FALSE
374,129,453,217,FALSE
129,221,220,304,FALSE
187,20,431,336,TRUE
71,73,158,197,TRUE
91,2,399,284,TRUE
294,198,619,509,TRUE
341,37,433,136,FALSE
287,153,444,383,FALSE
698,283,1164,829,FALSE
70,47,143,131,TRUE
227,2,438,173,FALSE
173,113,548,588,TRUE
635,183,741,313,FALSE
207,233,310,358,TRUE
648,252,744,366,TRUE
936,351,1053,491,TRUE
264,53,489,324,FALSE
839,6,1590,872,TRUE
352,9,500,210,TRUE
168,38,406,381,TRUE
251,23,525,427,TRUE
533,35,808,351,TRUE
0,0,404,451,TRUE
671,113,822,300,TRUE
65,216,439,719,TRUE
148,122,461,525,TRUE
850,271,1642,1393,FALSE
4,1,431,372,TRUE
399,71,718,581,TRUE
101,2,435,456,TRUE
650,5,805,184,FALSE
437,121,907,644,TRUE
126,69,409,463,TRUE
